fid,rid,level,sa_target_g,sa_record_g,scale,T1_s,midr,ds_index,damage_state,status,soft,deficient,n_storey,fc_MPa,rho_long,r_k,mw,rjb_km,vs30,pga_g,runtime_s
6,TK-1999-0415_C0362_HNN,1,0.15,0.10871,1.3798,0.9689,0.002832614795355872,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,48.8,883.0,0.0441,5.09
6,TK-1999-0415_C0362_HNN,2,0.35,0.10871,3.2196,0.9689,0.006846074200565977,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,48.8,883.0,0.0441,5.5
6,TK-1999-0415_C0362_HNN,3,0.65,0.10871,5.9793,0.9689,0.010373148058480478,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,48.8,883.0,0.0441,6.62
6,TK-1999-0415_C0362_HNN,4,1.1,0.10871,10.1188,0.9689,0.019742248860107392,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,48.8,883.0,0.0441,7.23
6,TK-1999-0415_C0362_HNN,5,2.0,0.10871,18.3978,0.9689,0.04839922577831935,3,Heavy,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,48.8,883.0,0.0441,7.89
6,TK-1999-0415_C0375_HNN,0,0.05,0.13089,0.382,0.9689,0.0042808668011518535,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,29.4,794.0,0.8873,4.49
6,TK-1999-0415_C0375_HNN,1,0.15,0.13089,1.146,0.9689,0.008785708313347691,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,29.4,794.0,0.8873,5.46
6,TK-1999-0415_C0375_HNN,2,0.35,0.13089,2.674,0.9689,0.016586996783705534,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,29.4,794.0,0.8873,7.38
6,TK-1999-0415_C0375_HNN,3,0.65,0.13089,4.966,0.9689,0.034314187375569634,3,Heavy,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,29.4,794.0,0.8873,7.45
6,TK-1999-0415_C0375_HNN,4,1.1,0.13089,8.404,0.9689,0.06418968516430208,4,Collapse,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,29.4,794.0,0.8873,9.52
6,TK-1999-0415_C0375_HNN,5,2.0,0.13089,15.2801,0.9689,0.1,4,Collapse,collapse,False,False,8,26.02,0.0119392536186795,1.0,7.2,29.4,794.0,0.8873,4.35
6,TK-1999-0415_C1058_HNE,0,0.05,0.13281,0.3765,0.9689,0.0012777681262021317,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,18.0,893.0,0.1066,3.2
6,TK-1999-0415_C1058_HNE,1,0.15,0.13281,1.1295,0.9689,0.006588724545101905,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,18.0,893.0,0.1066,3.84
6,TK-1999-0415_C1058_HNE,2,0.35,0.13281,2.6354,0.9689,0.011726933810817353,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,18.0,893.0,0.1066,4.48
6,TK-1999-0415_C1058_HNE,3,0.65,0.13281,4.8943,0.9689,0.023980494121420868,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,18.0,893.0,0.1066,4.96
6,TK-1999-0415_C1058_HNE,4,1.1,0.13281,8.2827,0.9689,0.05244564063219274,3,Heavy,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,18.0,893.0,0.1066,5.3
6,TK-1999-0415_C1058_HNE,5,2.0,0.13281,15.0594,0.9689,0.1,4,Collapse,collapse,False,False,8,26.02,0.0119392536186795,1.0,7.2,18.0,893.0,0.1066,1.59
6,TK-1999-0415_C1059_HNN,0,0.05,0.09687,0.5162,0.9689,0.0009602746586030595,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,29.6,877.0,0.152,3.73
6,TK-1999-0415_C1059_HNN,1,0.15,0.09687,1.5485,0.9689,0.0034196014077056323,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,29.6,877.0,0.152,4.6
6,TK-1999-0415_C1059_HNN,2,0.35,0.09687,3.6132,0.9689,0.007764098572046731,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,29.6,877.0,0.152,5.63
6,TK-1999-0415_C1059_HNN,3,0.65,0.09687,6.7103,0.9689,0.0148127605553152,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,29.6,877.0,0.152,6.07
6,TK-1999-0415_C1059_HNN,4,1.1,0.09687,11.3559,0.9689,0.026309753427023557,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,29.6,877.0,0.152,6.79
6,TK-1999-0415_C1059_HNN,5,2.0,0.09687,20.647,0.9689,0.1,4,Collapse,collapse,False,False,8,26.02,0.0119392536186795,1.0,7.2,29.6,877.0,0.152,2.01
6,TK-1999-0415_C1060_HNE,0,0.05,0.03895,1.2837,0.9689,0.000890115719250337,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,50.4,626.0,0.0531,4.03
6,TK-1999-0415_C1060_HNE,1,0.15,0.03895,3.851,0.9689,0.005597469211087075,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,50.4,626.0,0.0531,5.65
6,TK-1999-0415_C1060_HNE,2,0.35,0.03895,8.9857,0.9689,0.012375798902729452,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,50.4,626.0,0.0531,6.68
6,TK-1999-0415_C1060_HNE,3,0.65,0.03895,16.6877,0.9689,0.022750390714952256,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,50.4,626.0,0.0531,7.18
6,TK-1999-0415_C1060_HNE,4,1.1,0.03895,28.2408,0.9689,0.042744461370044486,3,Heavy,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,50.4,626.0,0.0531,8.34
6,TK-1999-0415_C1060_HNE,5,2.0,0.03895,51.3468,0.9689,0.1,4,Collapse,collapse,False,False,8,26.02,0.0119392536186795,1.0,7.2,50.4,626.0,0.0531,3.34
6,TK-1999-0415_C1061_HNE,0,0.05,0.08531,0.5861,0.9689,0.0016379836931918808,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,36.9,858.0,0.1309,4.09
6,TK-1999-0415_C1061_HNE,1,0.15,0.08531,1.7582,0.9689,0.006178194575994425,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,36.9,858.0,0.1309,4.84
6,TK-1999-0415_C1061_HNE,2,0.35,0.08531,4.1025,0.9689,0.012524831876280383,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,36.9,858.0,0.1309,5.65
6,TK-1999-0415_C1061_HNE,3,0.65,0.08531,7.6189,0.9689,0.018193540932590808,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,36.9,858.0,0.1309,6.19
6,TK-1999-0415_C1061_HNE,4,1.1,0.08531,12.8935,0.9689,0.042745081777679717,3,Heavy,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,36.9,858.0,0.1309,6.7
6,TK-1999-0415_C1061_HNE,5,2.0,0.08531,23.4427,0.9689,0.1,4,Collapse,collapse,False,False,8,26.02,0.0119392536186795,1.0,7.2,36.9,858.0,0.1309,2.97
6,TK-1999-0415_C1062_HNE,0,0.05,0.1802,0.2775,0.9689,0.0014219627679725897,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,34.6,616.0,0.2591,3.44
6,TK-1999-0415_C1062_HNE,1,0.15,0.1802,0.8324,0.9689,0.006237035393555565,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,34.6,616.0,0.2591,4.2
6,TK-1999-0415_C1062_HNE,2,0.35,0.1802,1.9422,0.9689,0.009666943123264151,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,34.6,616.0,0.2591,4.66
6,TK-1999-0415_C1062_HNE,3,0.65,0.1802,3.607,0.9689,0.016039640824124794,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,34.6,616.0,0.2591,5.12
6,TK-1999-0415_C1062_HNE,4,1.1,0.1802,6.1042,0.9689,0.031912945967557456,3,Heavy,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,34.6,616.0,0.2591,6.15
6,TK-1999-0415_C1062_HNE,5,2.0,0.1802,11.0985,0.9689,0.06756214141439132,4,Collapse,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,34.6,616.0,0.2591,7.05
6,TK-1999-0415_D0531_HNN,0,0.05,0.08491,0.5888,0.9689,0.0008938544928775875,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,32.7,784.0,0.1599,3.62
6,TK-1999-0415_D0531_HNN,1,0.15,0.08491,1.7665,0.9689,0.004477990935544109,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,32.7,784.0,0.1599,4.96
6,TK-1999-0415_D0531_HNN,2,0.35,0.08491,4.1218,0.9689,0.009707620150607174,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,32.7,784.0,0.1599,5.61
6,TK-1999-0415_D0531_HNN,3,0.65,0.08491,7.6548,0.9689,0.01809953477358031,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,32.7,784.0,0.1599,6.47
6,TK-1999-0415_D0531_HNN,4,1.1,0.08491,12.9543,0.9689,0.035976657374123255,3,Heavy,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,32.7,784.0,0.1599,7.45
6,TK-1999-0415_D0531_HNN,5,2.0,0.08491,23.5532,0.9689,0.1,4,Collapse,collapse,False,False,8,26.02,0.0119392536186795,1.0,7.2,32.7,784.0,0.1599,5.11
6,TK-1999-0415_1401_HNE,0,0.05,1.22859,0.0407,0.9689,0.000946867806004455,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,34.9,314.0,0.8214,2.63
6,TK-1999-0415_1401_HNE,1,0.15,1.22859,0.1221,0.9689,0.0029104475301409733,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,34.9,314.0,0.8214,2.94
6,TK-1999-0415_1401_HNE,2,0.35,1.22859,0.2849,0.9689,0.0054409736115768855,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,34.9,314.0,0.8214,3.12
6,TK-1999-0415_1401_HNE,3,0.65,1.22859,0.5291,0.9689,0.008510318883522383,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,34.9,314.0,0.8214,3.87
6,TK-1999-0415_1401_HNE,4,1.1,1.22859,0.8953,0.9689,0.014225909427459904,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,34.9,314.0,0.8214,3.92
6,TK-1999-0415_1401_HNE,5,2.0,1.22859,1.6279,0.9689,0.022209658946407713,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,34.9,314.0,0.8214,4.47
6,TK-1999-0415_1406_HNN,0,0.05,0.0641,0.78,0.9689,0.0012910146407955796,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,39.5,598.0,0.1237,6.37
6,TK-1999-0415_1406_HNN,1,0.15,0.0641,2.3401,0.9689,0.003897008047894668,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,39.5,598.0,0.1237,7.69
6,TK-1999-0415_1406_HNN,2,0.35,0.0641,5.4601,0.9689,0.01184375916729822,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,39.5,598.0,0.1237,9.61
6,TK-1999-0415_1406_HNN,3,0.65,0.0641,10.1403,0.9689,0.026542454262061282,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,39.5,598.0,0.1237,10.03
6,TK-1999-0415_1406_HNN,4,1.1,0.0641,17.1605,0.9689,0.06471319857240343,4,Collapse,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,39.5,598.0,0.1237,10.6
6,TK-1999-0415_1406_HNN,5,2.0,0.0641,31.2008,0.9689,0.1,4,Collapse,collapse,False,False,8,26.02,0.0119392536186795,1.0,7.2,39.5,598.0,0.1237,1.61
6,TK-1999-0415_8101_HNE,0,0.05,0.83551,0.0598,0.9689,0.0009610012048133111,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,5.4,278.0,0.525,4.93
6,TK-1999-0415_8101_HNE,1,0.15,0.83551,0.1795,0.9689,0.00304756539286586,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,5.4,278.0,0.525,5.63
6,TK-1999-0415_8101_HNE,2,0.35,0.83551,0.4189,0.9689,0.010016934500078878,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,5.4,278.0,0.525,6.4
6,TK-1999-0415_8101_HNE,3,0.65,0.83551,0.778,0.9689,0.017828396623068732,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,5.4,278.0,0.525,7.14
6,TK-1999-0415_8101_HNE,4,1.1,0.83551,1.3166,0.9689,0.034420139993412036,3,Heavy,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,5.4,278.0,0.525,7.51
6,TK-1999-0415_8101_HNE,5,2.0,0.83551,2.3937,0.9689,0.09404307462695209,4,Collapse,ok,False,False,8,26.02,0.0119392536186795,1.0,7.2,5.4,278.0,0.525,8.14
6,INT-20250810_0000200_AKS_HNN,0,0.05,0.01353,3.6954,0.9689,0.0010571830988292212,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,49.5,534.0,0.0281,3.66
6,INT-20250810_0000200_AKS_HNN,1,0.15,0.01353,11.0863,0.9689,0.003425406836766648,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,49.5,534.0,0.0281,4.61
6,INT-20250810_0000200_AKS_HNN,2,0.35,0.01353,25.868,0.9689,0.009710721141852114,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,49.5,534.0,0.0281,5.74
6,INT-20250810_0000200_AKS_HNN,3,0.65,0.01353,48.0406,0.9689,0.014501100490285116,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,49.5,534.0,0.0281,6.6
6,INT-20250810_0000200_AKS_HNN,4,1.1,0.01353,81.2995,0.9689,0.03848116120972043,3,Heavy,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,49.5,534.0,0.0281,7.2
6,INT-20250810_0000200_AKS_HNN,5,2.0,0.01353,147.8173,0.9689,0.07637520262121299,4,Collapse,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,49.5,534.0,0.0281,7.92
6,INT-20250810_0000200_BALB_HNE,0,0.05,0.03185,1.5699,0.9689,0.0009599705788175054,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,44.9,710.0,0.0264,3.67
6,INT-20250810_0000200_BALB_HNE,1,0.15,0.03185,4.7097,0.9689,0.0025520292316504717,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,44.9,710.0,0.0264,4.23
6,INT-20250810_0000200_BALB_HNE,2,0.35,0.03185,10.9892,0.9689,0.006441577906746152,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,44.9,710.0,0.0264,5.01
6,INT-20250810_0000200_BALB_HNE,3,0.65,0.03185,20.4086,0.9689,0.009600681976683423,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,44.9,710.0,0.0264,5.72
6,INT-20250810_0000200_BALB_HNE,4,1.1,0.03185,34.5376,0.9689,0.01974013592720189,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,44.9,710.0,0.0264,6.41
6,INT-20250810_0000200_BALB_HNE,5,2.0,0.03185,62.7957,0.9689,0.034292819993554956,3,Heavy,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,44.9,710.0,0.0264,7.08
6,INT-20250810_0000200_GORD_HNN,0,0.05,0.02569,1.9465,0.9689,0.0010384574408298555,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,42.1,681.0,0.0195,4.02
6,INT-20250810_0000200_GORD_HNN,1,0.15,0.02569,5.8395,0.9689,0.0037813799986182394,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,42.1,681.0,0.0195,4.78
6,INT-20250810_0000200_GORD_HNN,2,0.35,0.02569,13.6254,0.9689,0.007210121446756287,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,42.1,681.0,0.0195,5.74
6,INT-20250810_0000200_GORD_HNN,3,0.65,0.02569,25.3044,0.9689,0.013025783493456658,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,42.1,681.0,0.0195,6.58
6,INT-20250810_0000200_GORD_HNN,4,1.1,0.02569,42.8228,0.9689,0.020583151978853242,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,42.1,681.0,0.0195,7.09
6,INT-20250810_0000200_GORD_HNN,5,2.0,0.02569,77.8596,0.9689,0.045039409777131854,3,Heavy,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,42.1,681.0,0.0195,7.61
6,INT-20250810_0000200_SOMA_HNN,0,0.05,0.01843,2.7131,0.9689,0.0009643780826222634,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,48.0,714.0,0.0268,3.33
6,INT-20250810_0000200_SOMA_HNN,1,0.15,0.01843,8.1394,0.9689,0.004842164741186883,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,48.0,714.0,0.0268,4.41
6,INT-20250810_0000200_SOMA_HNN,2,0.35,0.01843,18.992,0.9689,0.010368805249706367,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,48.0,714.0,0.0268,4.88
6,INT-20250810_0000200_SOMA_HNN,3,0.65,0.01843,35.2708,0.9689,0.015533964601662986,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,48.0,714.0,0.0268,5.61
6,INT-20250810_0000200_SOMA_HNN,4,1.1,0.01843,59.6891,0.9689,0.01770045174057813,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,48.0,714.0,0.0268,6.22
6,INT-20250810_0000200_SOMA_HNN,5,2.0,0.01843,108.5256,0.9689,0.03464962068054223,3,Heavy,ok,False,False,8,26.02,0.0119392536186795,1.0,6.2,48.0,714.0,0.0268,7.38
6,TK-1999-0294_1612_HNE,0,0.05,0.08973,0.5573,0.9689,0.001404364520102404,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,46.0,321.0,0.0769,5.43
6,TK-1999-0294_1612_HNE,1,0.15,0.08973,1.6718,0.9689,0.004755420128870545,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,46.0,321.0,0.0769,5.91
6,TK-1999-0294_1612_HNE,2,0.35,0.08973,3.9008,0.9689,0.00969076597273115,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,46.0,321.0,0.0769,6.54
6,TK-1999-0294_1612_HNE,3,0.65,0.08973,7.2443,0.9689,0.017851900682636562,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,46.0,321.0,0.0769,7.73
6,TK-1999-0294_1612_HNE,4,1.1,0.08973,12.2595,0.9689,0.02616289027504236,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,46.0,321.0,0.0769,8.23
6,TK-1999-0294_1612_HNE,5,2.0,0.08973,22.29,0.9689,0.03861895333223933,3,Heavy,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,46.0,321.0,0.0769,8.44
6,TK-2003-0179_1701_HNN,0,0.05,0.05473,0.9135,0.9689,0.0008076157545207232,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,39.7,nan,0.0267,5.49
6,TK-2003-0179_1701_HNN,1,0.15,0.05473,2.7406,0.9689,0.001710288381621825,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,39.7,nan,0.0267,5.47
6,TK-2003-0179_1701_HNN,2,0.35,0.05473,6.3947,0.9689,0.004105325093841564,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,39.7,nan,0.0267,7.67
6,TK-2003-0179_1701_HNN,3,0.65,0.05473,11.8758,0.9689,0.007934488989526497,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,39.7,nan,0.0267,8.12
6,TK-2003-0179_1701_HNN,4,1.1,0.05473,20.0976,0.9689,0.013748674149055068,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,39.7,nan,0.0267,9.33
6,TK-2003-0179_1701_HNN,5,2.0,0.05473,36.5411,0.9689,0.020125962989378608,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,39.7,nan,0.0267,9.49
6,TK-1999-0294_4101_HNE,0,0.05,0.08142,0.6141,0.9689,0.0014308349238858237,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,13.8,583.0,0.3246,3.01
6,TK-1999-0294_4101_HNE,1,0.15,0.08142,1.8423,0.9689,0.007044317937402206,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,13.8,583.0,0.3246,3.16
6,TK-1999-0294_4101_HNE,2,0.35,0.08142,4.2987,0.9689,0.014424961948262212,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,13.8,583.0,0.3246,3.54
6,TK-1999-0294_4101_HNE,3,0.65,0.08142,7.9833,0.9689,0.023614463149031234,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,13.8,583.0,0.3246,4.65
6,TK-1999-0294_4101_HNE,4,1.1,0.08142,13.5103,0.9689,0.042083150262450485,3,Heavy,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,13.8,583.0,0.3246,4.11
6,TK-1999-0294_4101_HNE,5,2.0,0.08142,24.5641,0.9689,0.1,4,Collapse,collapse,False,False,8,26.02,0.0119392536186795,1.0,5.8,13.8,583.0,0.3246,2.55
6,TK-1999-0294_4107_HNE,0,0.05,0.87916,0.0569,0.9689,0.0011778039118481064,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,3.3,412.0,0.6239,2.92
6,TK-1999-0294_4107_HNE,1,0.15,0.87916,0.1706,0.9689,0.0037508308320418054,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,3.3,412.0,0.6239,3.59
6,TK-1999-0294_4107_HNE,2,0.35,0.87916,0.3981,0.9689,0.008596880246495233,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,3.3,412.0,0.6239,4.06
6,TK-1999-0294_4107_HNE,3,0.65,0.87916,0.7393,0.9689,0.01844707534998033,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,3.3,412.0,0.6239,4.45
6,TK-1999-0294_4107_HNE,4,1.1,0.87916,1.2512,0.9689,0.028022072600785448,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,3.3,412.0,0.6239,4.73
6,TK-1999-0294_4107_HNE,5,2.0,0.87916,2.2749,0.9689,0.04427328422326119,3,Heavy,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,3.3,412.0,0.6239,5.09
6,TK-1999-0294_5401_HNE,0,0.05,0.01322,3.7815,0.9689,0.0008581471764130812,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,25.5,459.0,0.0517,3.24
6,TK-1999-0294_5401_HNE,1,0.15,0.01322,11.3445,0.9689,0.0035228528314604456,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,25.5,459.0,0.0517,4.06
6,TK-1999-0294_5401_HNE,2,0.35,0.01322,26.4706,0.9689,0.01015664913551318,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,25.5,459.0,0.0517,5.06
6,TK-1999-0294_5401_HNE,3,0.65,0.01322,49.1597,0.9689,0.015294541348536271,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,25.5,459.0,0.0517,5.71
6,TK-1999-0294_5401_HNE,4,1.1,0.01322,83.1933,0.9689,0.0248637470434514,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,5.8,25.5,459.0,0.0517,6.17
6,TK-1999-0294_5401_HNE,5,2.0,0.01322,151.2605,0.9689,0.1,4,Collapse,collapse,False,False,8,26.02,0.0119392536186795,1.0,5.8,25.5,459.0,0.0517,3.99
6,EMSC-20200122_0000127_GOMA_HNE,0,0.05,0.08012,0.6241,0.9689,0.0009650344519244255,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,5.6,41.9,493.0,0.0644,3.04
6,EMSC-20200122_0000127_GOMA_HNE,1,0.15,0.08012,1.8723,0.9689,0.0023453083730792233,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,5.6,41.9,493.0,0.0644,3.44
6,EMSC-20200122_0000127_GOMA_HNE,2,0.35,0.08012,4.3687,0.9689,0.005059387016861057,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,5.6,41.9,493.0,0.0644,4.2
6,EMSC-20200122_0000127_GOMA_HNE,3,0.65,0.08012,8.1133,0.9689,0.010087695336611678,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,5.6,41.9,493.0,0.0644,4.44
6,EMSC-20200122_0000127_GOMA_HNE,4,1.1,0.08012,13.7301,0.9689,0.019049335026700448,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,5.6,41.9,493.0,0.0644,5.23
6,EMSC-20200122_0000127_GOMA_HNE,5,2.0,0.08012,24.9639,0.9689,0.028591815783051894,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,5.6,41.9,493.0,0.0644,5.95
6,EMSC-20200122_0000127_SOMA_HNN,0,0.05,0.0387,1.2919,0.9689,0.0013725049214526215,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,5.6,27.6,714.0,0.1344,3.48
6,EMSC-20200122_0000127_SOMA_HNN,1,0.15,0.0387,3.8757,0.9689,0.004391155298243486,0,None,ok,False,False,8,26.02,0.0119392536186795,1.0,5.6,27.6,714.0,0.1344,4.39
6,EMSC-20200122_0000127_SOMA_HNN,2,0.35,0.0387,9.0433,0.9689,0.0106192904608937,1,Light,ok,False,False,8,26.02,0.0119392536186795,1.0,5.6,27.6,714.0,0.1344,4.56
6,EMSC-20200122_0000127_SOMA_HNN,3,0.65,0.0387,16.7946,0.9689,0.019359060232297776,2,Moderate,ok,False,False,8,26.02,0.0119392536186795,1.0,5.6,27.6,714.0,0.1344,5.48
6,EMSC-20200122_0000127_SOMA_HNN,4,1.1,0.0387,28.4217,0.9689,0.03159954495354567,3,Heavy,ok,False,False,8,26.02,0.0119392536186795,1.0,5.6,27.6,714.0,0.1344,6.54
6,EMSC-20200122_0000127_SOMA_HNN,5,2.0,0.0387,51.6758,0.9689,0.07301291004614578,4,Collapse,ok,False,False,8,26.02,0.0119392536186795,1.0,5.6,27.6,714.0,0.1344,6.49
7,TK-1999-0077_YPT_HNN,4,1.1,0.56403,1.9503,0.6409,0.0382328679816515,3,Heavy,ok,False,False,5,27.94,0.0144375949076576,1.0,7.6,20.0,375.0,0.3221,10.45
7,TK-1999-0077_YPT_HNN,5,2.0,0.56403,3.5459,0.6409,0.1,4,Collapse,collapse,False,False,5,27.94,0.0144375949076576,1.0,7.6,20.0,375.0,0.3221,1.75
7,TK-1999-0077_1612_HNE,0,0.05,0.23986,0.2085,0.6409,0.0006444878975500505,0,None,ok,False,False,5,27.94,0.0144375949076576,1.0,7.6,45.9,321.0,0.1259,6.58
7,TK-1999-0077_1612_HNE,1,0.15,0.23986,0.6254,0.6409,0.0038008893357501356,0,None,ok,False,False,5,27.94,0.0144375949076576,1.0,7.6,45.9,321.0,0.1259,7.63
7,TK-1999-0077_YPT_HNN,0,0.05,0.56403,0.0886,0.6409,0.0006114494617352172,0,None,ok,False,False,5,27.94,0.0144375949076576,1.0,7.6,20.0,375.0,0.3221,6.25
